192.168.10.41 hits=146;bytes=2845158;duration=15703;first=1759897006.92;last=1759901976.128;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1759897006.921,1759897006.999,1759897007.063,1759897007.075,1759897007.139,1759897007.448,1759897007.471,1759897007.51,1759897007.522,1759901697.976
192.168.10.41 hits=98;bytes=2013219;duration=11425;first=1759897008.764;last=1759901977.176;url=avatars.mds.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759897008.764,1759901966.684,1759901966.745,1759901966.817,1759901966.822,1759901966.869,1759901966.884,1759901966.938,1759901973.216,1759901973.217
192.168.10.41 hits=84;bytes=1491539;duration=13082;first=1759897006.465;last=1759902172.859;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1759897008.25,1759897008.611,1759897008.628,1759897009.53,1759897013.626,1759897324.813,1759897732.812,1759898092.645,1759901697.744,1759902014.783
192.168.10.41 hits=20;bytes=770472;duration=3036;first=1759897007.284;last=1759901702.377;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1759897007.284,1759897007.652,1759897007.768,1759897008.016,1759897008.283,1759897295.563,1759897295.957,1759897296.27,1759897296.408,1759901700.13
192.168.10.41 hits=10;bytes=265947;duration=1420;first=1759897006.831;last=1759897296.26;url=www.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759897006.831,1759897007.884,1759897007.955,1759897009.518,1759897009.642,1759897293.804,1759897294.546,1759897294.957,1759897296.136,1759897296.26
192.168.10.41 hits=16;bytes=204135;duration=2031;first=1759897296.401;last=1759901702.176;url=ru.wikipedia.org;cache_hit=0;cache_bytes=0;arr_last=1759897296.611,1759897296.705,1759897296.808,1759897296.958,1759897296.967,1759897297.381,1759897297.392,1759897297.638,1759897297.805,1759901701.614
192.168.10.41 hits=1;bytes=103950;duration=346;first=1759902037.683;last=1759902037.683;url=edgec.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.683
192.168.10.41 hits=1;bytes=103845;duration=200;first=1759902037.507;last=1759902037.507;url=ext-strm-ruekt05ttk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.507
192.168.10.41 hits=1;bytes=103845;duration=216;first=1759902037.524;last=1759902037.524;url=ext-strm-rustw01rtk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.524
192.168.10.41 hits=1;bytes=103826;duration=230;first=1759902037.593;last=1759902037.593;url=ext-strm-chlbttk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.593
192.168.10.41 hits=1;bytes=103677;duration=298;first=1759902037.726;last=1759902037.726;url=yccdn-test.cdn.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.726
192.168.10.41 hits=28;bytes=73147;duration=2053;first=1759897008.343;last=1759897295.901;url=embeds.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759897008.343,1759897008.504,1759897008.585,1759897008.817,1759897008.896,1759897008.979,1759897009.027,1759897009.033,1759897009.083,1759897009.1
192.168.10.41 hits=3;bytes=71609;duration=524;first=1759901969.194;last=1759901970.849;url=hd.kinopoisk.ru;cache_hit=0;cache_bytes=0;arr_last=1759901969.194,1759901969.334,1759901970.849
192.168.10.41 hits=12;bytes=62832;duration=1010;first=1759897008.149;last=1759897295.377;url=rcm.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759897008.149,1759897008.165,1759897008.27,1759897008.478,1759897008.478,1759897008.597,1759897294.916,1759897294.946,1759897295.093,1759897295.241
192.168.10.41 hits=1;bytes=62594;duration=274;first=1759901973.609;last=1759901973.609;url=payment-widget.plus.kinopoisk.ru;cache_hit=0;cache_bytes=0;arr_last=1759901973.609
