192.168.10.41 hits=3;first=1760440759.777;last=1760440759.777;url=cloclo59.cloud.mail.ru;blacklist=
192.168.10.41 hits=2;first=1760435735.228;last=1760435735.232;url=encrypted-tbn1.gstatic.com;blacklist=
192.168.10.41 hits=1;first=1760435735.228;last=1760435735.228;url=encrypted-tbn0.gstatic.com;blacklist=
192.168.10.41 hits=1;first=1760437692.725;last=1760437692.725;url=yt3.ggpht.com;blacklist=
192.168.10.41 hits=12;first=1760423411.519;last=1760436030.997;url=speedtest.kyzylorda.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=12;first=1760423411.624;last=1760436034.998;url=shymkent-01.speedtest.telco.ftel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=135;first=1760424552.35;last=1760444379.34;url=web.whatsapp.com;blacklist=
192.168.10.41 hits=22;first=1760444635.709;last=1760444635.709;url=www.google.com;blacklist=
192.168.10.41 hits=4;first=1760435578.023;last=1760435707.529;url=o2.mail.ru;blacklist=
192.168.10.41 hits=3;first=1760434415.762;last=1760434415.997;url=st.top100.ru;blacklist=
192.168.10.41 hits=12;first=1760423411.674;last=1760436035.502;url=speedtest2.fish-net.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=4;first=1760434446.67;last=1760435115.674;url=atlas.rambler.ru;blacklist=
192.168.10.41 hits=4;first=1760437692.677;last=1760437716.706;url=i.ytimg.com;blacklist=
192.168.10.41 hits=12;first=1760423411.67;last=1760436031.998;url=shm-st10g.2day.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=8;first=1760437693.105;last=1760437784.691;url=rr1---sn-35153iuxa-53mz.googlevideo.com;blacklist=
192.168.10.41 hits=52;first=1760444501.445;last=1760444501.445;url=edge.microsoft.com;blacklist=
192.168.10.41 hits=2;first=1760435823.922;last=1760436324.709;url=accounts.google.com;blacklist=
192.168.10.41 hits=3;first=1760434166.741;last=1760434416.974;url=yandex.ru;blacklist=
192.168.10.41 hits=4;first=1760434414.182;last=1760434414.197;url=store.rambler.ru;blacklist=
192.168.10.41 hits=1;first=1760444540.933;last=1760444540.933;url=ublockorigin.pages.dev;blacklist=
192.168.10.41 hits=4;first=1760435735.207;last=1760435739.42;url=notepad-plus-plus.org;blacklist=
192.168.10.41 hits=1;first=1760435107.042;last=1760435107.042;url=arc.msn.com;blacklist=
192.168.10.41 hits=1;first=1760435823.889;last=1760435823.889;url=cdn.ziffstatic.com;blacklist=
192.168.10.41 hits=2;first=1760435107.214;last=1760435555.239;url=kenes2.1414.kz;blacklist=
192.168.10.41 hits=24;first=1760437690.162;last=1760437879.083;url=www.youtube.com;blacklist=
192.168.10.41 hits=5;first=1760434406.09;last=1760434406.353;url=avatars.mds.yandex.net;blacklist=
192.168.10.41 hits=3;first=1760435733.861;last=1760435735.546;url=www.gstatic.com;blacklist=
192.168.10.41 hits=3;first=1760434161.091;last=1760434417.483;url=ya.ru;blacklist=
192.168.10.41 hits=1;first=1760435573.183;last=1760435573.183;url=login.vk.com;blacklist=
192.168.10.41 hits=6;first=1760435704.58;last=1760444630.973;url=imgs2.imgsmail.ru;blacklist=
192.168.10.41 hits=1;first=1760421925.64;last=1760421925.64;url=crl.pki.gov.kz;blacklist=
192.168.10.41 hits=15;first=1760434411.553;last=1760435084.238;url=www.rambler.ru;blacklist=
192.168.10.41 hits=1;first=1760437689.194;last=1760437689.194;url=fonts.googleapis.com;blacklist=
192.168.10.41 hits=12;first=1760423411.649;last=1760436034.998;url=shm-st-01.kcell.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=3;first=1760435585.129;last=1760435632.829;url=cloclo63.cloud.mail.ru;blacklist=
192.168.10.41 hits=12;first=1760423411.519;last=1760436030.992;url=nur-st.astel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=1;first=1760440940.205;last=1760440940.205;url=cdn.statically.io;blacklist=
192.168.10.41 hits=1;first=1760434416.236;last=1760434416.236;url=cdn-s01.rambler.ru;blacklist=
192.168.10.41 hits=16;first=1760434413.3;last=1760435083.768;url=news.store.rambler.ru;blacklist=
192.168.10.41 hits=11;first=1760434418.689;last=1760444636.08;url=ogads-pa.clients6.google.com;blacklist=
192.168.10.41 hits=19;first=1760434405.199;last=1760434407.975;url=yastatic.net;blacklist=
192.168.10.41 hits=5;first=1760437689.843;last=1760437692.677;url=fonts.gstatic.com;blacklist=
192.168.10.41 hits=12;first=1760423411.624;last=1760436033;url=speedtest.shimkent.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=1;first=1760436325.196;last=1760436325.196;url=cdn.cookielaw.org;blacklist=
192.168.10.41 hits=8;first=1760435084.896;last=1760435084.896;url=id.rambler.ru;blacklist=
192.168.10.41 hits=2;first=1760436307.83;last=1760437523.521;url=b.cdnst.net;blacklist=
192.168.10.41 hits=12;first=1760434414.321;last=1760435084.554;url=rcm.rambler.ru;blacklist=
192.168.10.41 hits=1;first=1760435573.789;last=1760435573.789;url=account.mail.ru;blacklist=
192.168.10.41 hits=7;first=1760434419.37;last=1760434419.648;url=cdn.jsdelivr.net;blacklist=
192.168.10.41 hits=2;first=1760435578.568;last=1760435707.902;url=thumb.cloud.mail.ru;blacklist=
192.168.10.41 hits=1;first=1760436324.709;last=1760436324.709;url=appleid.cdn-apple.com;blacklist=
192.168.10.41 hits=21;first=1760434416.761;last=1760435084.881;url=embeds.rambler.ru;blacklist=
192.168.10.41 hits=2;first=1760419782.804;last=1760419782.931;url=www.google.kz;blacklist=
192.168.10.41 hits=6;first=1760436321.475;last=1760437485.48;url=geolocation.onetrust.com;blacklist=
192.168.10.41 hits=12;first=1760423411.582;last=1760436031.497;url=speedtest.connect-s.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=98;first=1760438245.825;last=1760444752.787;url=portal.mail.ru;blacklist=
192.168.10.41 hits=7;first=1760434443.675;last=1760434450.944;url=static.whatsapp.net;blacklist=
192.168.10.41 hits=13;first=1760434412.778;last=1760434415.451;url=static.rambler.ru;blacklist=
192.168.10.41 hits=8;first=1760434406.08;last=1760434407.975;url=favicon.yandex.net;blacklist=
