192.168.10.11 hits=3090;bytes=2547647;duration=46;first=1760503788.637;last=1760512331.415;url=localhost;cache_hit=0;cache_bytes=0;arr_last=1760509238.724,1760509540.856,1760509841.106,1760510142.419,1760510443.301,1760510744.447,1760511044.49,1760511346.235,1760511921.914,1760512223.288
sgolota@tp.oil hits=689;bytes=3605056;duration=78572;first=1760502502.448;last=1760509165.84;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1760502504.204,1760502504.252,1760502504.287,1760502504.591,1760502505.097,1760502505.113,1760503954.219,1760504255.145,1760505686.561,1760509165.838
sgolota@tp.oil hits=73;bytes=1598168;duration=8480;first=1760502502.962;last=1760505687.514;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1760502503.079,1760502503.084,1760502503.258,1760502503.365,1760502503.441,1760502503.529,1760502503.58,1760502503.603,1760503955.369,1760505686.709
sgolota@tp.oil hits=7;bytes=1051595;duration=2909;first=1760504072.385;last=1760504136.575;url=video-preview.s3.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1760504072.385,1760504082.955,1760504093.676,1760504104.537,1760504115.366,1760504125.843,1760504136.575
sgolota@tp.oil hits=19;bytes=834182;duration=3369;first=1760504253.402;last=1760505692.844;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1760504253.68,1760504253.881,1760504254.2,1760504254.695,1760504256.091,1760504256.158,1760504256.296,1760504256.314,1760504256.546,1760505692.121
sgolota@tp.oil hits=16;bytes=500932;duration=2539;first=1760502505.117;last=1760505687.514;url=avatars.mds.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1760503954.52,1760503954.57,1760503954.674,1760503954.725,1760503954.752,1760503954.756,1760503954.809,1760503956.141,1760503956.141,1760505686.812
sgolota@tp.oil hits=41;bytes=451902;duration=1006;first=1760502506.894;last=1760503960.098;url=cdn-store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760502506.913,1760502506.931,1760502506.937,1760502506.947,1760502506.975,1760502506.987,1760502506.989,1760502507.019,1760502507.029,1760503960.048
sgolota@tp.oil hits=45;bytes=447432;duration=2574;first=1760502504.483;last=1760504254.24;url=news.store.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760502504.486,1760502504.489,1760502504.572,1760502504.584,1760502505.053,1760502505.058,1760502505.134,1760502505.208,1760502505.209,1760503958.521
sgolota@tp.oil hits=16;bytes=404800;duration=2427;first=1760502503.187;last=1760504254.997;url=www.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1760502503.187,1760502504.279,1760502504.945,1760502507.488,1760502507.678,1760503957.601,1760503958.368,1760503959.192,1760503959.252,1760503959.41
sgolota@tp.oil hits=33;bytes=372735;duration=1096;first=1760504221.821;last=1760504222.916;url=offside.kz;cache_hit=0;cache_bytes=0;arr_last=1760504221.821,1760504222.211,1760504222.329,1760504222.341,1760504222.383,1760504222.39,1760504222.391,1760504222.423,1760504222.429,1760504222.432
