192.168.10.41 hits=161;bytes=3374266;duration=17657;first=1759834645.733;last=1759901976.128;url=yastatic.net;cache_hit=0;cache_bytes=0;arr_last=1759834645.805,1759834645.807,1759834645.811,1759834646.967,1759834646.971,1759834646.999,1759834647,1759834647.188,1759897006.921,1759901697.976
192.168.10.41 hits=129;bytes=2338080;duration=19217;first=1759834645.162;last=1759902172.859;url=yandex.kz;cache_hit=0;cache_bytes=0;arr_last=1759834646.003,1759834646.158,1759834646.158,1759834646.183,1759834646.272,1759834957.574,1759835317.476,1759835677.653,1759897008.25,1759901697.744
192.168.10.41 hits=106;bytes=2220964;duration=12805;first=1759834646.817;last=1759901977.176;url=avatars.mds.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759834646.817,1759834646.818,1759834646.933,1759834646.955,1759834646.965,1759834646.999,1759834647.008,1759834647.014,1759897008.764,1759901966.684
192.168.10.41 hits=29;bytes=863753;duration=4115;first=1759834647.337;last=1759901702.377;url=www.google.com;cache_hit=0;cache_bytes=0;arr_last=1759834647.652,1759834647.75,1759834647.875,1759834647.982,1759834648.1,1759834648.101,1759834648.208,1759834648.262,1759897007.284,1759901700.13
192.168.10.41 hits=10;bytes=265947;duration=1420;first=1759897006.831;last=1759897296.26;url=www.rambler.ru;cache_hit=0;cache_bytes=0;arr_last=1759897006.831,1759897007.884,1759897007.955,1759897009.518,1759897009.642,1759897293.804,1759897294.546,1759897294.957,1759897296.136,1759897296.26
192.168.10.41 hits=16;bytes=204135;duration=2031;first=1759897296.401;last=1759901702.176;url=ru.wikipedia.org;cache_hit=0;cache_bytes=0;arr_last=1759897296.611,1759897296.705,1759897296.808,1759897296.958,1759897296.967,1759897297.381,1759897297.392,1759897297.638,1759897297.805,1759901701.614
192.168.10.41 hits=1;bytes=103950;duration=346;first=1759902037.683;last=1759902037.683;url=edgec.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.683
192.168.10.41 hits=1;bytes=103845;duration=216;first=1759902037.524;last=1759902037.524;url=ext-strm-rustw01rtk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.524
192.168.10.41 hits=1;bytes=103845;duration=200;first=1759902037.507;last=1759902037.507;url=ext-strm-ruekt05ttk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.507
192.168.10.41 hits=1;bytes=103826;duration=230;first=1759902037.593;last=1759902037.593;url=ext-strm-chlbttk-01.strm.yandex.net;cache_hit=0;cache_bytes=0;arr_last=1759902037.593
