192.168.10.41 hits=14;first=1760080813.053;last=1760095728.026;url=speedtest.connect-s.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080813.1;last=1760095728.54;url=shm-st-01.kcell.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080812.894;last=1760095727.534;url=nur-st.astel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=2;first=1760066140.789;last=1760097259.981;url=permanently-removed.invalid;blacklist=
192.168.10.41 hits=14;first=1760080813.127;last=1760095728.562;url=speedtest2.fish-net.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080812.897;last=1760095730.519;url=shymkent-01.speedtest.telco.ftel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=48;first=1760076947.605;last=1760094653.46;url=web.whatsapp.com;blacklist=
192.168.10.41 hits=2;first=1760079676.845;last=1760079901.891;url=ocsp.pki.gov.kz;blacklist=
192.168.10.41 hits=14;first=1760080813.007;last=1760095728.027;url=speedtest.sat-lines.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080813.124;last=1760095729.033;url=shm-st10g.2day.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080813.1;last=1760095728.539;url=speedtest.shimkent.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080812.984;last=1760095727.558;url=jzk-st10g.2day.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.10.41 hits=14;first=1760080813.053;last=1760095727.536;url=speedtest.kyzylorda.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760070315.192;last=1760090152.83;url=shymkent-01.speedtest.telco.ftel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760091690.974;last=1760091697.055;url=cloud.mail.ru;blacklist=
192.168.11.38 hits=4;first=1760070315.216;last=1760090152.851;url=speedtest2.fish-net.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760070315.223;last=1760090152.336;url=shm-st10g.2day.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=1;first=1760070312.295;last=1760070312.295;url=appleid.cdn-apple.com;blacklist=
192.168.11.38 hits=4;first=1760070315.071;last=1760090148.824;url=speedtest.sat-lines.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=1;first=1760070313.868;last=1760070313.868;url=firebaseinstallations.googleapis.com;blacklist=
192.168.11.38 hits=4;first=1760070313.839;last=1760070316.851;url=cdn.cookielaw.org;blacklist=
192.168.11.38 hits=4;first=1760070315.061;last=1760090149.83;url=speedtest.shimkent.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=3;first=1760070311.522;last=1760070314.273;url=b.cdnst.net;blacklist=
192.168.11.38 hits=4;first=1760094858.533;last=1760094858.634;url=esf.gov.kz;blacklist=
192.168.11.38 hits=4;first=1760070315.013;last=1760090148.368;url=jzk-st10g.2day.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760070315.013;last=1760090148.368;url=speedtest.kyzylorda.telecom.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=3;first=1760094974.664;last=1760097423.263;url=manulopti.com;blacklist=
192.168.11.38 hits=4;first=1760070315.061;last=1760090148.378;url=speedtest.connect-s.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760070314.965;last=1760090148.333;url=nur-st.astel.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=4;first=1760070315.192;last=1760090150.333;url=shm-st-01.kcell.kz.prod.hosts.ooklaserver.net;blacklist=
192.168.11.38 hits=1;first=1760091691.028;last=1760091691.028;url=cloud.imgsmail.ru;blacklist=
192.168.11.38 hits=2;first=1760090146.894;last=1760090146.908;url=geolocation.onetrust.com;blacklist=
sgolota@tp.oil hits=14;first=1760094943.006;last=1760097863.692;url=edge.microsoft.com;blacklist=
sgolota@tp.oil hits=4;first=1760097264.686;last=1760097384.068;url=www.google.kz;blacklist=
sgolota@tp.oil hits=1;first=1760097297.389;last=1760097297.389;url=raw.githubusercontent.com;blacklist=
sgolota@tp.oil hits=21;first=1760091718.954;last=1760097241.037;url=yandex.kz;blacklist=
sgolota@tp.oil hits=1;first=1760091653.959;last=1760091653.959;url=geolocation.onetrust.com;blacklist=
sgolota@tp.oil hits=2;first=1760091654.467;last=1760096091.063;url=accounts.google.com;blacklist=
sgolota@tp.oil hits=1;first=1760097298.166;last=1760097298.166;url=cdn.statically.io;blacklist=
sgolota@tp.oil hits=1;first=1760097561.569;last=1760097561.569;url=xpaywalletcdn-prod.azureedge.net;blacklist=
sgolota@tp.oil hits=2;first=1760095461.174;last=1760095461.724;url=fst.kz;blacklist=
sgolota@tp.oil hits=6;first=1760094634.558;last=1760097385.43;url=ru.wikipedia.org;blacklist=
sgolota@tp.oil hits=13;first=1760097262.645;last=1760098675.809;url=www.yandex.kz;blacklist=
sgolota@tp.oil hits=10;first=1760094634.038;last=1760096878.655;url=www.google.com;blacklist=
sgolota@tp.oil hits=2;first=1760097259.585;last=1760097560.494;url=www.bing.com;blacklist=
sgolota@tp.oil hits=1;first=1760097298.745;last=1760097298.745;url=cdn.jsdelivr.net;blacklist=
sgolota@tp.oil hits=26;first=1760091719.395;last=1760098676.521;url=www.rambler.ru;blacklist=
vrogov@tp.oil hits=4;first=1760094978.597;last=1760097424.212;url=manulopti.com;blacklist=
vrogov@tp.oil hits=1;first=1760098574.034;last=1760098574.034;url=cdn.statically.io;blacklist=
vrogov@tp.oil hits=1;first=1760094855.259;last=1760094855.259;url=arc.msn.com;blacklist=
vrogov@tp.oil hits=8;first=1760091703.492;last=1760097430.394;url=yandex.kz;blacklist=
vrogov@tp.oil hits=11;first=1760093455.814;last=1760098540.469;url=edge.microsoft.com;blacklist=
vrogov@tp.oil hits=1;first=1760098573.279;last=1760098573.279;url=raw.githubusercontent.com;blacklist=
vrogov@tp.oil hits=1;first=1760098573.263;last=1760098573.263;url=ublockorigin.pages.dev;blacklist=
vrogov@tp.oil hits=1;first=1760094931.202;last=1760094931.202;url=www.bing.com;blacklist=
vrogov@tp.oil hits=3;first=1760091691.39;last=1760091697.262;url=cloud.mail.ru;blacklist=
vrogov@tp.oil hits=1;first=1760098573.616;last=1760098573.616;url=cdn.jsdelivr.net;blacklist=
vrogov@tp.oil hits=6;first=1760091706.623;last=1760094972.558;url=www.google.com;blacklist=
vrogov@tp.oil hits=6;first=1760091706.016;last=1760094921.754;url=www.rambler.ru;blacklist=
vrogov@tp.oil hits=1;first=1760094931.328;last=1760094931.328;url=copilot.microsoft.com;blacklist=
vrogov@tp.oil hits=10;first=1760091676.339;last=1760094841.473;url=www.youtube.com;blacklist=
